SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
P-0049486-T01-IM6	0.55948622988871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103178314130221	0	0	0.328257266473085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049563-T01-IM6	0.362799541026629	0	0	0	0	0.0650109357425781	0	0	0	0	0	0	0	0.159913405475174	0	0	0	0	0.267988147029709	0	0	0	0	0	0	0	0	0	0	0	0.0893139455381188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049585-T01-IM6	0.290177639054172	0	0	0	0	0	0	0	0	0	0	0	0	0.148432308574945	0	0	0	0	0	0	0	0	0	0	0	0.405827038118373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155562989619224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049600-T01-IM6	0.774470703803631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107839356978539	0	0	0	0	0	0.113278321085528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049633-T01-IM6	0.292263370787135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196010143626047	0	0	0.453908599540467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049661-T01-IM6	0.743162595173179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187252752318977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049762-T01-IM6	0.358202252486777	0	0	0	0	0	0	0	0	0	0	0	0	0.190930709594684	0	0	0	0	0.439798575819999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049775-T01-IM6	0.611099708385753	0	0	0	0	0	0	0	0	0	0	0	0	0.342119681148771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049805-T01-IM6	0.625769425056498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121003726888689	0	0	0	0	0	0	0	0	0	0	0	0	0.0961976546302898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049931-T01-IM6	0.391165038879491	0	0	0	0	0	0	0	0	0	0.0900570244166328	0	0	0.160772847132382	0	0	0	0	0.262537430967672	0	0	0	0	0	0	0	0	0	0	0	0	0.062029367679353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049970-T01-IM6	0.342594554784339	0	0	0	0	0.357057562642849	0	0	0	0	0	0	0	0.154179375145426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0049984-T01-IM6	0.351887555350469	0	0	0	0	0	0	0	0	0	0	0	0	0.134616447660991	0	0	0	0	0.259015448935292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050066-T01-IM6	0.82032156264417	0	0	0	0	0	0	0	0	0	0	0	0	0.165475630769757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050101-T01-IM6	0.674405184221432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0993006567032722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050149-T01-IM6	0.341299743500232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0718777232540155	0	0.0849673334582902	0	0	0	0	0	0.197638917909399	0	0	0	0	0	0	0.0618952358537206	0	0	0	0	0.0936962824729233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050171-T01-IM6	0.606055399020299	0	0	0	0.1706267364392	0	0	0	0	0	0	0	0	0.0659342430945367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050204-T01-IM6	0.212280679035164	0	0	0	0	0	0	0	0	0	0	0	0	0.324799935937227	0	0	0	0.0929449193678508	0.358290002391763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050266-T01-IM6	0.388144092317355	0	0	0	0	0	0	0	0	0	0	0	0	0.14273670897393	0	0	0	0.165425554356311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661792523248939	0	0	0	0	0	0	0	0	0.0688398243183162	0	0	0	0	0	0	0	0	0
P-0050349-T01-IM6	0.36902594884158	0	0	0	0	0.271000671626739	0	0	0	0	0	0	0	0.131317978579702	0	0	0	0	0	0	0	0	0	0	0	0.127811600846582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089576916980349	0	0	0	0	0	0
P-0050574-T02-IM6	0.439839458120424	0	0	0	0	0	0	0	0	0	0	0	0	0.0856619864986304	0	0	0	0	0.445138336132864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050653-T01-IM6	0.559159009288379	0	0	0	0	0	0	0	0	0	0	0	0	0.262551929205393	0	0	0	0	0.178289061506228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050712-T01-IM6	0.889033303088827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0822107554545749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050850-T01-IM6	0.786821678740414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0759331506247133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050977-T01-IM6	0.648865009844961	0	0	0	0	0.0773779227291333	0	0	0	0	0	0	0	0	0	0	0	0	0.216929173670564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0050978-T01-IM6	0.616374840517908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0751195150101032	0	0.0670702173221667	0	0	0	0	0	0.0747813791127731	0	0.0751039838512555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051016-T01-IM6	0.882574044215997	0	0	0	0	0	0	0	0	0	0	0	0	0.117425955784003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051068-T01-IM6	0.57416726664699	0	0	0	0	0	0	0	0	0	0	0	0	0.226879149788496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120445410760742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051160-T01-IM6	0.738909151277435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201909391610041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051335-T01-IM6	0.91984545023668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051366-T01-IM6	0.603741045171298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237042155246242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051368-T01-IM6	0	0	0	0	0.117357170049284	0.202191047872662	0	0	0	0	0	0	0	0.488924238805443	0	0	0	0	0	0	0	0	0	0	0	0.151227074664303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051434-T01-IM6	0	0	0	0	0	0.340828652583086	0	0	0	0	0	0	0	0.0741700644474984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0960348484788453	0.206223982519285	0	0	0	0	0	0.118697281729771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051436-T01-IM6	0.674288627394684	0	0	0	0	0.218948807978794	0	0	0	0	0	0	0	0.0757147953348663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051458-T01-IM6	0.704807692129658	0	0	0	0	0	0	0	0	0	0	0	0	0.233265414568506	0	0	0	0	0.0619268933018369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051753-T01-IM6	0.914760183907268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0051821-T01-IM6	0.633513178211256	0	0	0	0	0	0	0	0	0	0	0	0	0.238203948517497	0	0	0	0	0	0	0	0	0	0	0	0.102242292384702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052202-T01-IM6	0.401366924311548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122282646384249	0.0918933285612572	0	0	0	0	0	0	0.180123477752093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0877022666057262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052239-T01-IM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242128890239314	0	0	0	0	0.453130019592352	0	0	0	0	0	0	0	0	0.0724371195325893	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145561153910771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052242-T01-IM6	0.930016814245094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052250-T01-IM6	0.426423737229057	0	0	0	0	0	0	0	0	0	0	0	0	0.204882023062051	0	0	0	0	0.142011891148743	0	0	0	0	0	0	0	0	0	0	0	0.140113382764532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052275-T01-IM6	0.621487984317032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17960163690441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052282-T01-IM6	0.988012350544958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052342-T01-IM6	0.349122130187027	0	0	0	0	0	0	0	0	0	0	0	0	0.152234879292654	0	0	0	0	0.456964125555117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052422-T01-IM6	0.639301329189481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225193601111761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052543-T01-IM6	0.474747764079522	0	0	0	0	0	0	0	0	0	0	0	0	0.19896558626535	0	0	0	0	0.151390809188695	0	0	0	0	0	0.109073942584153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052678-T01-IM6	0	0	0	0	0	0.73448212248485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106579518046383	0	0	0	0	0	0	0	0	0	0	0	0.119836139430519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0052792-T01-IM6	0.758018126709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178528893797435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0053231-T01-IM6	0.793331006948406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084409714030015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0053531-T01-IM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230842636377746	0	0	0	0	0.628394615337502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0927602658700886	0	0	0	0	0	0	0	0	0	0	0	0
P-0053566-T01-IM6	0.409054053318638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.387315278592823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0053679-T01-IM6	0.316310748830542	0	0	0	0	0	0	0	0	0	0	0	0	0.0942196755608063	0	0	0	0	0.251865416507584	0	0	0	0	0	0	0	0	0	0	0.105675990626645	0	0	0	0	0	0	0.0874244398367741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0053698-T01-IM6	0	0	0	0	0	0.0878612388654537	0	0	0	0	0	0	0	0	0	0	0	0.0875789147643921	0.27081994646792	0	0	0	0	0	0	0.325262960261148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0053760-T01-IM6	0.65157080745494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34842919254506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P-0054045-T01-IM6	0	0	0	0	0.0904655534244749	0	0	0	0	0	0	0	0	0.286716596296798	0	0	0	0	0	0.188818071994443	0	0.0640066408283743	0	0	0	0	0	0	0.183291523931413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0672056469134143	0	0	0	0	0.061261878339874	0
